SourceName,DestinationName,TransactionType,Amount,TransactionId
KFC Bank,MAC Bank, Debit,100,12438
MAC Bank,KFC Bank, Debit,110,12439
XYZ Bank,MAC Bank, Credit,50,12440
MAC Bank,ABC Bank, Debit,1520,12441
XYZ Bank,ABC Bank, Credit,100,12442
ABC Bank,XYZ Bank, Credit,110,12443
KFC Bank,MAC Bank, Debit,100,12444
MAC Bank,KFC Bank, Debit,110,12445
XYZ Bank,MAC Bank, Credit,50,12446
MAC Bank,ABC Bank, Debit,1520,12447
XYZ Bank,ABC Bank, Credit,100,12448
ABC Bank,XYZ Bank, Credit,110,12449
KFC Bank,MAC Bank, Debit,100,12450
MAC Bank,KFC Bank, Debit,110,12451
XYZ Bank,MAC Bank, Credit,50,12452
MAC Bank,ABC Bank, Debit,1520,12453
XYZ Bank,ABC Bank, Credit,100,12454
ABC Bank,XYZ Bank, Credit,110,12455
KFC Bank,MAC Bank, Debit,100,12456
MAC Bank,KFC Bank, Debit,110,12457
XYZ Bank,MAC Bank, Credit,50,12458
MAC Bank,ABC Bank, Debit,1520,12459
XYZ Bank,ABC Bank, Credit,100,12460
ABC Bank,XYZ Bank, Credit,110,12461
KFC Bank,MAC Bank, Debit,100,12462
MAC Bank,KFC Bank, Debit,110,12463
XYZ Bank,MAC Bank, Credit,50,12464
MAC Bank,ABC Bank, Debit,1520,12465
XYZ Bank,ABC Bank, Credit,100,12466
ABC Bank,XYZ Bank, Credit,110,12467
KFC Bank,MAC Bank, Debit,100,12468
MAC Bank,KFC Bank, Debit,110,12469
XYZ Bank,MAC Bank, Credit,50,12470
MAC Bank,ABC Bank, Debit,1520,12471
MAC Bank,KFC Bank, Debit,110,12472
XYZ Bank,MAC Bank, Credit,50,12473
MAC Bank,ABC Bank, Debit,1520,12474
XYZ Bank,ABC Bank, Credit,100,12475
ABC Bank,XYZ Bank, Credit,110,12476
KFC Bank,MAC Bank, Debit,100,12477
MAC Bank,KFC Bank, Debit,110,12478
XYZ Bank,MAC Bank, Credit,50,12479
MAC Bank,ABC Bank, Debit,1520,12480
XYZ Bank,ABC Bank, Credit,100,12481
ABC Bank,XYZ Bank, Credit,110,12482
KFC Bank,MAC Bank, Debit,100,12483
MAC Bank,KFC Bank, Debit,110,12484
XYZ Bank,MAC Bank, Credit,50,12485
MAC Bank,ABC Bank, Debit,1520,12486
XYZ Bank,ABC Bank, Credit,100,12487
ABC Bank,XYZ Bank, Credit,110,12488
KFC Bank,MAC Bank, Debit,100,12489
MAC Bank,KFC Bank, Debit,110,12490
XYZ Bank,MAC Bank, Credit,50,12491
MAC Bank,ABC Bank, Debit,1520,12492
XYZ Bank,ABC Bank, Credit,100,12493
ABC Bank,XYZ Bank, Credit,110,12494
KFC Bank,MAC Bank, Debit,100,12495
MAC Bank,KFC Bank, Debit,110,12496
XYZ Bank,MAC Bank, Credit,50,12497
MAC Bank,ABC Bank, Debit,1520,12498
XYZ Bank,ABC Bank, Credit,100,12499
ABC Bank,XYZ Bank, Credit,110,12500
KFC Bank,MAC Bank, Debit,100,12501
MAC Bank,KFC Bank, Debit,110,12502
XYZ Bank,MAC Bank, Credit,50,12503
MAC Bank,ABC Bank, Debit,1520,12504
XYZ Bank,ABC Bank, Credit,100,12505
ABC Bank,XYZ Bank, Credit,110,12506
KFC Bank,MAC Bank, Debit,100,12507
MAC Bank,KFC Bank, Debit,110,12508
XYZ Bank,MAC Bank, Credit,50,12509
MAC Bank,ABC Bank, Debit,1520,12510
XYZ Bank,ABC Bank, Credit,100,12511
ABC Bank,XYZ Bank, Credit,110,12512
KFC Bank,MAC Bank, Debit,100,12513
MAC Bank,KFC Bank, Debit,110,12514
XYZ Bank,MAC Bank, Credit,50,12515
MAC Bank,ABC Bank, Debit,1520,12516
XYZ Bank,ABC Bank, Credit,100,12517
ABC Bank,XYZ Bank, Credit,110,12518
KFC Bank,MAC Bank, Debit,100,12519
MAC Bank,KFC Bank, Debit,110,12520
XYZ Bank,MAC Bank, Credit,50,12521
MAC Bank,ABC Bank, Debit,1520,12522
XYZ Bank,ABC Bank, Credit,100,12523
ABC Bank,XYZ Bank, Credit,110,12524
KFC Bank,MAC Bank, Debit,100,12525
MAC Bank,KFC Bank, Debit,110,12526
XYZ Bank,MAC Bank, Credit,50,12527
MAC Bank,ABC Bank, Debit,1520,12528
XYZ Bank,ABC Bank, Credit,100,12529
ABC Bank,XYZ Bank, Credit,110,12530
KFC Bank,MAC Bank, Debit,100,12531
MAC Bank,KFC Bank, Debit,110,12532
XYZ Bank,MAC Bank, Credit,50,12533
MAC Bank,ABC Bank, Debit,1520,12534
XYZ Bank,ABC Bank, Credit,100,12535
ABC Bank,XYZ Bank, Credit,110,12536
KFC Bank,MAC Bank, Debit,100,12537
MAC Bank,KFC Bank, Debit,110,12538
XYZ Bank,MAC Bank, Credit,50,12539
MAC Bank,ABC Bank, Debit,1520,12540
XYZ Bank,ABC Bank, Credit,100,12541
ABC Bank,XYZ Bank, Credit,110,12542
KFC Bank,MAC Bank, Debit,100,12543
MAC Bank,KFC Bank, Debit,110,12544
XYZ Bank,MAC Bank, Credit,50,12545
MAC Bank,ABC Bank, Debit,1520,12546
XYZ Bank,ABC Bank, Credit,100,12547
ABC Bank,XYZ Bank, Credit,110,12548
KFC Bank,MAC Bank, Debit,100,12549
MAC Bank,KFC Bank, Debit,110,12550
XYZ Bank,MAC Bank, Credit,50,12551
MAC Bank,ABC Bank, Debit,1520,12552
XYZ Bank,ABC Bank, Credit,100,12553
ABC Bank,XYZ Bank, Credit,110,12554
KFC Bank,MAC Bank, Debit,100,12555
MAC Bank,KFC Bank, Debit,110,12556
XYZ Bank,MAC Bank, Credit,50,12557
MAC Bank,ABC Bank, Debit,1520,12558
XYZ Bank,ABC Bank, Credit,100,12559
ABC Bank,XYZ Bank, Credit,110,12560
KFC Bank,MAC Bank, Debit,100,12561
MAC Bank,KFC Bank, Debit,110,12562
XYZ Bank,MAC Bank, Credit,50,12563
MAC Bank,ABC Bank, Debit,1520,12564
XYZ Bank,ABC Bank, Credit,100,12565
ABC Bank,XYZ Bank, Credit,110,12566
KFC Bank,MAC Bank, Debit,100,12567
MAC Bank,KFC Bank, Debit,110,12568
XYZ Bank,MAC Bank, Credit,50,12569
MAC Bank,ABC Bank, Debit,1520,12570
MAC Bank,KFC Bank, Debit,110,12571
XYZ Bank,MAC Bank, Credit,50,12572
MAC Bank,ABC Bank, Debit,1520,12573
XYZ Bank,ABC Bank, Credit,100,12574
ABC Bank,XYZ Bank, Credit,110,12575
KFC Bank,MAC Bank, Debit,100,12576
MAC Bank,KFC Bank, Debit,110,12577
XYZ Bank,MAC Bank, Credit,50,12578
MAC Bank,ABC Bank, Debit,1520,12579
XYZ Bank,ABC Bank, Credit,100,12580
ABC Bank,XYZ Bank, Credit,110,12581
KFC Bank,MAC Bank, Debit,100,12582
MAC Bank,KFC Bank, Debit,110,12583
XYZ Bank,MAC Bank, Credit,50,12584
MAC Bank,ABC Bank, Debit,1520,12585
XYZ Bank,ABC Bank, Credit,100,12586
ABC Bank,XYZ Bank, Credit,110,12587
KFC Bank,MAC Bank, Debit,100,12588
MAC Bank,KFC Bank, Debit,110,12589
XYZ Bank,MAC Bank, Credit,50,12590
MAC Bank,ABC Bank, Debit,1520,12591
XYZ Bank,ABC Bank, Credit,100,12592
ABC Bank,XYZ Bank, Credit,110,12593
KFC Bank,MAC Bank, Debit,100,12594
MAC Bank,KFC Bank, Debit,110,12595
XYZ Bank,MAC Bank, Credit,50,12596
MAC Bank,ABC Bank, Debit,1520,12597
XYZ Bank,ABC Bank, Credit,100,12598
ABC Bank,XYZ Bank, Credit,110,12599
KFC Bank,MAC Bank, Debit,100,12600
MAC Bank,KFC Bank, Debit,110,12601
XYZ Bank,MAC Bank, Credit,50,12602
MAC Bank,ABC Bank, Debit,1520,12603
XYZ Bank,ABC Bank, Credit,100,12604
ABC Bank,XYZ Bank, Credit,110,12605
KFC Bank,MAC Bank, Debit,100,12606
MAC Bank,KFC Bank, Debit,110,12607
XYZ Bank,MAC Bank, Credit,50,12608
MAC Bank,ABC Bank, Debit,1520,12609
XYZ Bank,ABC Bank, Credit,100,12610
ABC Bank,XYZ Bank, Credit,110,12611
KFC Bank,MAC Bank, Debit,100,12612
MAC Bank,KFC Bank, Debit,110,12613
XYZ Bank,MAC Bank, Credit,50,12614
MAC Bank,ABC Bank, Debit,1520,12615
XYZ Bank,ABC Bank, Credit,100,12616
ABC Bank,XYZ Bank, Credit,110,12617
KFC Bank,MAC Bank, Debit,100,12618
MAC Bank,KFC Bank, Debit,110,12619
XYZ Bank,MAC Bank, Credit,50,12620
MAC Bank,ABC Bank, Debit,1520,12621
XYZ Bank,ABC Bank, Credit,100,12622
ABC Bank,XYZ Bank, Credit,110,12623
KFC Bank,MAC Bank, Debit,100,12624
MAC Bank,KFC Bank, Debit,110,12625
XYZ Bank,MAC Bank, Credit,50,12626
MAC Bank,ABC Bank, Debit,1520,12627
XYZ Bank,ABC Bank, Credit,100,12628
ABC Bank,XYZ Bank, Credit,110,12629
KFC Bank,MAC Bank, Debit,100,12630
MAC Bank,KFC Bank, Debit,110,12631
XYZ Bank,MAC Bank, Credit,50,12632
MAC Bank,ABC Bank, Debit,1520,12633
XYZ Bank,ABC Bank, Credit,100,12634
ABC Bank,XYZ Bank, Credit,110,12635
KFC Bank,MAC Bank, Debit,100,12636
MAC Bank,KFC Bank, Debit,110,12637
XYZ Bank,MAC Bank, Credit,50,12638
MAC Bank,ABC Bank, Debit,1520,12639
XYZ Bank,ABC Bank, Credit,100,12640
ABC Bank,XYZ Bank, Credit,110,12641
KFC Bank,MAC Bank, Debit,100,12642
MAC Bank,KFC Bank, Debit,110,12643
XYZ Bank,MAC Bank, Credit,50,12644
MAC Bank,ABC Bank, Debit,1520,12645
XYZ Bank,ABC Bank, Credit,100,12646
ABC Bank,XYZ Bank, Credit,110,12647
KFC Bank,MAC Bank, Debit,100,12648
MAC Bank,KFC Bank, Debit,110,12649
XYZ Bank,MAC Bank, Credit,50,12650
MAC Bank,ABC Bank, Debit,1520,12651
XYZ Bank,ABC Bank, Credit,100,12652
ABC Bank,XYZ Bank, Credit,110,12653
KFC Bank,MAC Bank, Debit,100,12654
MAC Bank,KFC Bank, Debit,110,12655
XYZ Bank,MAC Bank, Credit,50,12656
MAC Bank,ABC Bank, Debit,1520,12657
XYZ Bank,ABC Bank, Credit,100,12658
ABC Bank,XYZ Bank, Credit,110,12659
KFC Bank,MAC Bank, Debit,100,12660
MAC Bank,KFC Bank, Debit,110,12661
XYZ Bank,MAC Bank, Credit,50,12662
MAC Bank,ABC Bank, Debit,1520,12663
XYZ Bank,ABC Bank, Credit,100,12664
ABC Bank,XYZ Bank, Credit,110,12665
KFC Bank,MAC Bank, Debit,100,12666
MAC Bank,KFC Bank, Debit,110,12667
XYZ Bank,MAC Bank, Credit,50,12668
MAC Bank,ABC Bank, Debit,1520,12669
MAC Bank,KFC Bank, Debit,110,12670
XYZ Bank,MAC Bank, Credit,50,12671
MAC Bank,ABC Bank, Debit,1520,12672
XYZ Bank,ABC Bank, Credit,100,12673
ABC Bank,XYZ Bank, Credit,110,12674
KFC Bank,MAC Bank, Debit,100,12675
MAC Bank,KFC Bank, Debit,110,12676
XYZ Bank,MAC Bank, Credit,50,12677
MAC Bank,ABC Bank, Debit,1520,12678
XYZ Bank,ABC Bank, Credit,100,12679
ABC Bank,XYZ Bank, Credit,110,12680
KFC Bank,MAC Bank, Debit,100,12681
MAC Bank,KFC Bank, Debit,110,12682
XYZ Bank,MAC Bank, Credit,50,12683
MAC Bank,ABC Bank, Debit,1520,12684
XYZ Bank,ABC Bank, Credit,100,12685
ABC Bank,XYZ Bank, Credit,110,12686
KFC Bank,MAC Bank, Debit,100,12687
MAC Bank,KFC Bank, Debit,110,12688
XYZ Bank,MAC Bank, Credit,50,12689
MAC Bank,ABC Bank, Debit,1520,12690
XYZ Bank,ABC Bank, Credit,100,12691
ABC Bank,XYZ Bank, Credit,110,12692
KFC Bank,MAC Bank, Debit,100,12693
MAC Bank,KFC Bank, Debit,110,12694
XYZ Bank,MAC Bank, Credit,50,12695
MAC Bank,ABC Bank, Debit,1520,12696
XYZ Bank,ABC Bank, Credit,100,12697
ABC Bank,XYZ Bank, Credit,110,12698
KFC Bank,MAC Bank, Debit,100,12699
MAC Bank,KFC Bank, Debit,110,12700
XYZ Bank,MAC Bank, Credit,50,12701
MAC Bank,ABC Bank, Debit,1520,12702
XYZ Bank,ABC Bank, Credit,100,12703
ABC Bank,XYZ Bank, Credit,110,12704
KFC Bank,MAC Bank, Debit,100,12705
MAC Bank,KFC Bank, Debit,110,12706
XYZ Bank,MAC Bank, Credit,50,12707
MAC Bank,ABC Bank, Debit,1520,12708
XYZ Bank,ABC Bank, Credit,100,12709
ABC Bank,XYZ Bank, Credit,110,12710
KFC Bank,MAC Bank, Debit,100,12711
MAC Bank,KFC Bank, Debit,110,12712
XYZ Bank,MAC Bank, Credit,50,12713
MAC Bank,ABC Bank, Debit,1520,12714
XYZ Bank,ABC Bank, Credit,100,12715
ABC Bank,XYZ Bank, Credit,110,12716
KFC Bank,MAC Bank, Debit,100,12717
MAC Bank,KFC Bank, Debit,110,12718
XYZ Bank,MAC Bank, Credit,50,12719
MAC Bank,ABC Bank, Debit,1520,12720
XYZ Bank,ABC Bank, Credit,100,12721
ABC Bank,XYZ Bank, Credit,110,12722
KFC Bank,MAC Bank, Debit,100,12723
MAC Bank,KFC Bank, Debit,110,12724
XYZ Bank,MAC Bank, Credit,50,12725
MAC Bank,ABC Bank, Debit,1520,12726
XYZ Bank,ABC Bank, Credit,100,12727
ABC Bank,XYZ Bank, Credit,110,12728
KFC Bank,MAC Bank, Debit,100,12729
MAC Bank,KFC Bank, Debit,110,12730
XYZ Bank,MAC Bank, Credit,50,12731
MAC Bank,ABC Bank, Debit,1520,12732
XYZ Bank,ABC Bank, Credit,100,12733
ABC Bank,XYZ Bank, Credit,110,12734
KFC Bank,MAC Bank, Debit,100,12735
MAC Bank,KFC Bank, Debit,110,12736
XYZ Bank,MAC Bank, Credit,50,12737
MAC Bank,ABC Bank, Debit,1520,12738
XYZ Bank,ABC Bank, Credit,100,12739
ABC Bank,XYZ Bank, Credit,110,12740
KFC Bank,MAC Bank, Debit,100,12741
MAC Bank,KFC Bank, Debit,110,12742
XYZ Bank,MAC Bank, Credit,50,12743
MAC Bank,ABC Bank, Debit,1520,12744
XYZ Bank,ABC Bank, Credit,100,12745
ABC Bank,XYZ Bank, Credit,110,12746
KFC Bank,MAC Bank, Debit,100,12747
MAC Bank,KFC Bank, Debit,110,12748
XYZ Bank,MAC Bank, Credit,50,12749
MAC Bank,ABC Bank, Debit,1520,12750
XYZ Bank,ABC Bank, Credit,100,12751
ABC Bank,XYZ Bank, Credit,110,12752
KFC Bank,MAC Bank, Debit,100,12753
MAC Bank,KFC Bank, Debit,110,12754
XYZ Bank,MAC Bank, Credit,50,12755
MAC Bank,ABC Bank, Debit,1520,12756
XYZ Bank,ABC Bank, Credit,100,12757
ABC Bank,XYZ Bank, Credit,110,12758
KFC Bank,MAC Bank, Debit,100,12759
MAC Bank,KFC Bank, Debit,110,12760
XYZ Bank,MAC Bank, Credit,50,12761
MAC Bank,ABC Bank, Debit,1520,12762
XYZ Bank,ABC Bank, Credit,100,12763
ABC Bank,XYZ Bank, Credit,110,12764
KFC Bank,MAC Bank, Debit,100,12765
MAC Bank,KFC Bank, Debit,110,12766
XYZ Bank,MAC Bank, Credit,50,12767
MAC Bank,ABC Bank, Debit,1520,12768
MAC Bank,KFC Bank, Debit,110,12769
XYZ Bank,MAC Bank, Credit,50,12770
MAC Bank,ABC Bank, Debit,1520,12771
XYZ Bank,ABC Bank, Credit,100,12772
ABC Bank,XYZ Bank, Credit,110,12773
KFC Bank,MAC Bank, Debit,100,12774
MAC Bank,KFC Bank, Debit,110,12775
XYZ Bank,MAC Bank, Credit,50,12776
MAC Bank,ABC Bank, Debit,1520,12777
XYZ Bank,ABC Bank, Credit,100,12778
ABC Bank,XYZ Bank, Credit,110,12779
KFC Bank,MAC Bank, Debit,100,12780
MAC Bank,KFC Bank, Debit,110,12781
XYZ Bank,MAC Bank, Credit,50,12782
MAC Bank,ABC Bank, Debit,1520,12783
XYZ Bank,ABC Bank, Credit,100,12784
ABC Bank,XYZ Bank, Credit,110,12785
KFC Bank,MAC Bank, Debit,100,12786
MAC Bank,KFC Bank, Debit,110,12787
XYZ Bank,MAC Bank, Credit,50,12788
MAC Bank,ABC Bank, Debit,1520,12789
XYZ Bank,ABC Bank, Credit,100,12790
ABC Bank,XYZ Bank, Credit,110,12791
KFC Bank,MAC Bank, Debit,100,12792
MAC Bank,KFC Bank, Debit,110,12793
XYZ Bank,MAC Bank, Credit,50,12794
MAC Bank,ABC Bank, Debit,1520,12795
XYZ Bank,ABC Bank, Credit,100,12796
ABC Bank,XYZ Bank, Credit,110,12797
KFC Bank,MAC Bank, Debit,100,12798
MAC Bank,KFC Bank, Debit,110,12799
XYZ Bank,MAC Bank, Credit,50,12800
MAC Bank,ABC Bank, Debit,1520,12801
XYZ Bank,ABC Bank, Credit,100,12802
ABC Bank,XYZ Bank, Credit,110,12803
KFC Bank,MAC Bank, Debit,100,12804
MAC Bank,KFC Bank, Debit,110,12805
XYZ Bank,MAC Bank, Credit,50,12806
MAC Bank,ABC Bank, Debit,1520,12807
XYZ Bank,ABC Bank, Credit,100,12808
ABC Bank,XYZ Bank, Credit,110,12809
KFC Bank,MAC Bank, Debit,100,12810
MAC Bank,KFC Bank, Debit,110,12811
XYZ Bank,MAC Bank, Credit,50,12812
MAC Bank,ABC Bank, Debit,1520,12813
XYZ Bank,ABC Bank, Credit,100,12814
ABC Bank,XYZ Bank, Credit,110,12815
KFC Bank,MAC Bank, Debit,100,12816
MAC Bank,KFC Bank, Debit,110,12817
XYZ Bank,MAC Bank, Credit,50,12818
MAC Bank,ABC Bank, Debit,1520,12819
XYZ Bank,ABC Bank, Credit,100,12820
ABC Bank,XYZ Bank, Credit,110,12821
KFC Bank,MAC Bank, Debit,100,12822
MAC Bank,KFC Bank, Debit,110,12823
XYZ Bank,MAC Bank, Credit,50,12824
MAC Bank,ABC Bank, Debit,1520,12825
XYZ Bank,ABC Bank, Credit,100,12826
ABC Bank,XYZ Bank, Credit,110,12827
KFC Bank,MAC Bank, Debit,100,12828
MAC Bank,KFC Bank, Debit,110,12829
XYZ Bank,MAC Bank, Credit,50,12830
MAC Bank,ABC Bank, Debit,1520,12831
XYZ Bank,ABC Bank, Credit,100,12832
ABC Bank,XYZ Bank, Credit,110,12833
KFC Bank,MAC Bank, Debit,100,12834
MAC Bank,KFC Bank, Debit,110,12835
XYZ Bank,MAC Bank, Credit,50,12836
MAC Bank,ABC Bank, Debit,1520,12837
XYZ Bank,ABC Bank, Credit,100,12838
ABC Bank,XYZ Bank, Credit,110,12839
KFC Bank,MAC Bank, Debit,100,12840
MAC Bank,KFC Bank, Debit,110,12841
XYZ Bank,MAC Bank, Credit,50,12842
MAC Bank,ABC Bank, Debit,1520,12843
XYZ Bank,ABC Bank, Credit,100,12844
ABC Bank,XYZ Bank, Credit,110,12845
KFC Bank,MAC Bank, Debit,100,12846
MAC Bank,KFC Bank, Debit,110,12847
XYZ Bank,MAC Bank, Credit,50,12848
MAC Bank,ABC Bank, Debit,1520,12849
XYZ Bank,ABC Bank, Credit,100,12850
ABC Bank,XYZ Bank, Credit,110,12851
KFC Bank,MAC Bank, Debit,100,12852
MAC Bank,KFC Bank, Debit,110,12853
XYZ Bank,MAC Bank, Credit,50,12854
MAC Bank,ABC Bank, Debit,1520,12855
XYZ Bank,ABC Bank, Credit,100,12856
ABC Bank,XYZ Bank, Credit,110,12857
KFC Bank,MAC Bank, Debit,100,12858
MAC Bank,KFC Bank, Debit,110,12859
XYZ Bank,MAC Bank, Credit,50,12860
MAC Bank,ABC Bank, Debit,1520,12861
XYZ Bank,ABC Bank, Credit,100,12862
ABC Bank,XYZ Bank, Credit,110,12863
KFC Bank,MAC Bank, Debit,100,12864
MAC Bank,KFC Bank, Debit,110,12865
XYZ Bank,MAC Bank, Credit,50,12866
MAC Bank,ABC Bank, Debit,1520,12867
MAC Bank,KFC Bank, Debit,110,12868
XYZ Bank,MAC Bank, Credit,50,12869
MAC Bank,ABC Bank, Debit,1520,12870
XYZ Bank,ABC Bank, Credit,100,12871
ABC Bank,XYZ Bank, Credit,110,12872
KFC Bank,MAC Bank, Debit,100,12873
MAC Bank,KFC Bank, Debit,110,12874
XYZ Bank,MAC Bank, Credit,50,12875
MAC Bank,ABC Bank, Debit,1520,12876
XYZ Bank,ABC Bank, Credit,100,12877
ABC Bank,XYZ Bank, Credit,110,12878
KFC Bank,MAC Bank, Debit,100,12879
MAC Bank,KFC Bank, Debit,110,12880
XYZ Bank,MAC Bank, Credit,50,12881
MAC Bank,ABC Bank, Debit,1520,12882
XYZ Bank,ABC Bank, Credit,100,12883
ABC Bank,XYZ Bank, Credit,110,12884
KFC Bank,MAC Bank, Debit,100,12885
MAC Bank,KFC Bank, Debit,110,12886
XYZ Bank,MAC Bank, Credit,50,12887
MAC Bank,ABC Bank, Debit,1520,12888
XYZ Bank,ABC Bank, Credit,100,12889
ABC Bank,XYZ Bank, Credit,110,12890
KFC Bank,MAC Bank, Debit,100,12891
MAC Bank,KFC Bank, Debit,110,12892
XYZ Bank,MAC Bank, Credit,50,12893
MAC Bank,ABC Bank, Debit,1520,12894
XYZ Bank,ABC Bank, Credit,100,12895
ABC Bank,XYZ Bank, Credit,110,12896
KFC Bank,MAC Bank, Debit,100,12897
MAC Bank,KFC Bank, Debit,110,12898
XYZ Bank,MAC Bank, Credit,50,12899
MAC Bank,ABC Bank, Debit,1520,12900
XYZ Bank,ABC Bank, Credit,100,12901
ABC Bank,XYZ Bank, Credit,110,12902
KFC Bank,MAC Bank, Debit,100,12903
MAC Bank,KFC Bank, Debit,110,12904
XYZ Bank,MAC Bank, Credit,50,12905
MAC Bank,ABC Bank, Debit,1520,12906
XYZ Bank,ABC Bank, Credit,100,12907
ABC Bank,XYZ Bank, Credit,110,12908
KFC Bank,MAC Bank, Debit,100,12909
MAC Bank,KFC Bank, Debit,110,12910
XYZ Bank,MAC Bank, Credit,50,12911
MAC Bank,ABC Bank, Debit,1520,12912
XYZ Bank,ABC Bank, Credit,100,12913
ABC Bank,XYZ Bank, Credit,110,12914
KFC Bank,MAC Bank, Debit,100,12915
MAC Bank,KFC Bank, Debit,110,12916
XYZ Bank,MAC Bank, Credit,50,12917
MAC Bank,ABC Bank, Debit,1520,12918
XYZ Bank,ABC Bank, Credit,100,12919
ABC Bank,XYZ Bank, Credit,110,12920
KFC Bank,MAC Bank, Debit,100,12921
MAC Bank,KFC Bank, Debit,110,12922
XYZ Bank,MAC Bank, Credit,50,12923
MAC Bank,ABC Bank, Debit,1520,12924
XYZ Bank,ABC Bank, Credit,100,12925
ABC Bank,XYZ Bank, Credit,110,12926
KFC Bank,MAC Bank, Debit,100,12927
MAC Bank,KFC Bank, Debit,110,12928
XYZ Bank,MAC Bank, Credit,50,12929
MAC Bank,ABC Bank, Debit,1520,12930
XYZ Bank,ABC Bank, Credit,100,12931
ABC Bank,XYZ Bank, Credit,110,12932
KFC Bank,MAC Bank, Debit,100,12933
MAC Bank,KFC Bank, Debit,110,12934
XYZ Bank,MAC Bank, Credit,50,12935
MAC Bank,ABC Bank, Debit,1520,12936
XYZ Bank,ABC Bank, Credit,100,12937
ABC Bank,XYZ Bank, Credit,110,12938
KFC Bank,MAC Bank, Debit,100,12939
MAC Bank,KFC Bank, Debit,110,12940
XYZ Bank,MAC Bank, Credit,50,12941
MAC Bank,ABC Bank, Debit,1520,12942
XYZ Bank,ABC Bank, Credit,100,12943
ABC Bank,XYZ Bank, Credit,110,12944
KFC Bank,MAC Bank, Debit,100,12945
MAC Bank,KFC Bank, Debit,110,12946
XYZ Bank,MAC Bank, Credit,50,12947
MAC Bank,ABC Bank, Debit,1520,12948
XYZ Bank,ABC Bank, Credit,100,12949
ABC Bank,XYZ Bank, Credit,110,12950
KFC Bank,MAC Bank, Debit,100,12951
MAC Bank,KFC Bank, Debit,110,12952
XYZ Bank,MAC Bank, Credit,50,12953
MAC Bank,ABC Bank, Debit,1520,12954
XYZ Bank,ABC Bank, Credit,100,12955
ABC Bank,XYZ Bank, Credit,110,12956
KFC Bank,MAC Bank, Debit,100,12957
MAC Bank,KFC Bank, Debit,110,12958
XYZ Bank,MAC Bank, Credit,50,12959
MAC Bank,ABC Bank, Debit,1520,12960
XYZ Bank,ABC Bank, Credit,100,12961
ABC Bank,XYZ Bank, Credit,110,12962
KFC Bank,MAC Bank, Debit,100,12963
MAC Bank,KFC Bank, Debit,110,12964
XYZ Bank,MAC Bank, Credit,50,12965
MAC Bank,ABC Bank, Debit,1520,12966
MAC Bank,KFC Bank, Debit,110,12967
XYZ Bank,MAC Bank, Credit,50,12968
MAC Bank,ABC Bank, Debit,1520,12969
XYZ Bank,ABC Bank, Credit,100,12970
ABC Bank,XYZ Bank, Credit,110,12971
KFC Bank,MAC Bank, Debit,100,12972
MAC Bank,KFC Bank, Debit,110,12973
XYZ Bank,MAC Bank, Credit,50,12974
MAC Bank,ABC Bank, Debit,1520,12975
XYZ Bank,ABC Bank, Credit,100,12976
ABC Bank,XYZ Bank, Credit,110,12977
KFC Bank,MAC Bank, Debit,100,12978
MAC Bank,KFC Bank, Debit,110,12979
XYZ Bank,MAC Bank, Credit,50,12980
MAC Bank,ABC Bank, Debit,1520,12981
XYZ Bank,ABC Bank, Credit,100,12982
ABC Bank,XYZ Bank, Credit,110,12983
KFC Bank,MAC Bank, Debit,100,12984
MAC Bank,KFC Bank, Debit,110,12985
XYZ Bank,MAC Bank, Credit,50,12986
MAC Bank,ABC Bank, Debit,1520,12987
XYZ Bank,ABC Bank, Credit,100,12988
ABC Bank,XYZ Bank, Credit,110,12989
KFC Bank,MAC Bank, Debit,100,12990
MAC Bank,KFC Bank, Debit,110,12991
XYZ Bank,MAC Bank, Credit,50,12992
MAC Bank,ABC Bank, Debit,1520,12993
XYZ Bank,ABC Bank, Credit,100,12994
ABC Bank,XYZ Bank, Credit,110,12995
KFC Bank,MAC Bank, Debit,100,12996
MAC Bank,KFC Bank, Debit,110,12997
XYZ Bank,MAC Bank, Credit,50,12998
MAC Bank,ABC Bank, Debit,1520,12999
XYZ Bank,ABC Bank, Credit,100,13000
ABC Bank,XYZ Bank, Credit,110,13001
KFC Bank,MAC Bank, Debit,100,13002
MAC Bank,KFC Bank, Debit,110,13003
XYZ Bank,MAC Bank, Credit,50,13004
MAC Bank,ABC Bank, Debit,1520,13005
XYZ Bank,ABC Bank, Credit,100,13006
ABC Bank,XYZ Bank, Credit,110,13007
KFC Bank,MAC Bank, Debit,100,13008
MAC Bank,KFC Bank, Debit,110,13009
XYZ Bank,MAC Bank, Credit,50,13010
MAC Bank,ABC Bank, Debit,1520,13011
XYZ Bank,ABC Bank, Credit,100,13012
ABC Bank,XYZ Bank, Credit,110,13013
KFC Bank,MAC Bank, Debit,100,13014
MAC Bank,KFC Bank, Debit,110,13015
XYZ Bank,MAC Bank, Credit,50,13016
MAC Bank,ABC Bank, Debit,1520,13017
XYZ Bank,ABC Bank, Credit,100,13018
ABC Bank,XYZ Bank, Credit,110,13019
KFC Bank,MAC Bank, Debit,100,13020
MAC Bank,KFC Bank, Debit,110,13021
XYZ Bank,MAC Bank, Credit,50,13022
MAC Bank,ABC Bank, Debit,1520,13023
XYZ Bank,ABC Bank, Credit,100,13024
ABC Bank,XYZ Bank, Credit,110,13025
KFC Bank,MAC Bank, Debit,100,13026
MAC Bank,KFC Bank, Debit,110,13027
